DATE_TIME,DAILY_YIELD
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,9425.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,3075.3333333333344
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,269.9333333333333
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,3177.0
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1872.5
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,1094.357142857143
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,5692.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,1866.2
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,651.1999999999999
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,5495.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1238.5333333333333
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,1281.4666666666667
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,4315.0
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,280.21428571428567
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
2020-05-15 00:00:00,0.0
